"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.01971,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.06826,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.21364,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.44685,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.76967,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.98872,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-03",99.02195,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.17186,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.73675,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-06",100.3136,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-07",100.8747,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-08",101.4368,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-09",101.8281,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-10",102.0295,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-11",102.0289,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-12",101.8939,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-01",101.8265,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-02",101.9704,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-03",102.0949,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-04",102.1628,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-05",102.1234,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-06",102.1182,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-07",102.1105,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-08",102.1631,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-09",102.2011,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-10",102.0949,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-11",102.0059,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-12",101.9726,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-01",101.9999,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-02",101.9006,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-03",101.6512,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-04",101.4093,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-05",101.1882,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.8803,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.3686,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.72498,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.28452,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.11268,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.11757,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.33115,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.71289,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-02",100.0456,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.4017,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.5918,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.5742,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.4565,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-07",100.3768,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-08",100.2102,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.95034,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.73853,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.65891,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.67664,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.99108,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.252,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.4764,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.541,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.4779,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.4919,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.6408,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.6845,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.6745,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.8011,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.0205,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.0919,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.0423,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.9033,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.8159,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.8137,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.8825,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9085,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.828,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.6284,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.402,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.1078,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.93407,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.99156,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.0763,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.1048,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.1658,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.1913,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.2508,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.2522,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.211,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.0841,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.78441,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.49867,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.3856,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.53329,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.7166,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.8514,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.97531,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.97618,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.93317,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.89709,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.87865,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.99403,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.2644,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4732,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.5524,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.5102,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.5165,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.5615,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.6412,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.7125,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.7229,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.5661,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.4279,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.3681,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.4041,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.5432,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.6648,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.682,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.6937,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.5573,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.4232,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.298,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.1775,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.0085,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.0276,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.2194,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.2697,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.0578,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.85213,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.64722,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.53315,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.54498,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.66739,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.71338,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.58491,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.52776,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.54881,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.44577,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.3333,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.33569,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.37106,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.44987,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.44811,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.32937,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.98244,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.66836,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.73814,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.2356,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.7729,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",100.2093,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",100.497,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",100.5455,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",100.5082,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.7345,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-01",101.0951,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-02",101.4677,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-03",101.7315,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-04",102.0784,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.4216,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.4854,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-07",102.3933,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-08",102.22,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.9751,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.6115,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-11",101.1613,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.6618,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.94881,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.12879,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.06116,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.31488,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.60998,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-06",95.86475,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-07",94.99793,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-08",94.23621,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-09",93.50385,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-10",93.23913,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-11",93.45798,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-12",93.71783,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2023-01",94.04764,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2023-02",94.46927,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2023-03",94.8865,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2023-04",95.45667,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2023-05",95.98204,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2023-06",96.21493,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2023-07",96.07098,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2023-08",95.72453,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2023-09",95.45168,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2023-10",95.29279,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-04",104.9008,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-05",104.2069,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-06",104.1064,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-07",104.5639,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-08",104.681,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-09",103.8909,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-10",102.8119,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-11",101.9197,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.7833,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-01",99.34743,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-02",98.99809,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-03",99.41138,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.0356,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.6207,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.0475,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.4174,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.7119,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-09",101.8646,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-10",102.0088,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-11",102.1071,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-12",101.6526,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.7596,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.87597,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.38778,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.76447,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.2615,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.6561,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.8039,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.7339,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.5324,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.3677,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.104,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.80237,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.74589,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.80296,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.84196,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.072,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.2977,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.292,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.0115,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.83238,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.91631,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.0925,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.4923,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.1137,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.7751,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-02",102.1689,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.8415,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.2137,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.7148,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.5965,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.6226,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.7763,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.3463,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-10",102.0275,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-11",102.5681,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-12",102.9576,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-01",103.2655,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-02",103.5491,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-03",103.7258,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-04",103.7049,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-05",103.6003,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-06",103.5981,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-07",103.7318,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-08",103.8452,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-09",103.9346,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-10",103.8892,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-11",103.5488,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-12",103.0718,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-01",102.5666,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-02",102.3776,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-03",102.4374,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-04",102.597,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-05",102.7017,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-06",102.6555,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-07",102.5777,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-08",102.4903,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-09",102.2237,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.9569,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-11",101.7966,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-12",101.758,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-01",101.6654,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-02",101.4233,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-03",100.9627,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.1751,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.27669,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.405,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.73994,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.36343,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.0174,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.66637,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.42458,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.01401,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-01",95.60407,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-02",95.29805,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-03",95.20353,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-04",95.3289,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-05",95.4186,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-06",95.70289,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-07",95.94311,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-08",95.73215,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-09",95.46336,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-10",95.27089,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-11",95.30073,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-12",95.41819,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-01",95.64676,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-02",95.84353,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-03",96.0639,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-04",96.37807,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-05",96.80328,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-06",97.17338,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-07",97.43298,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-08",97.7899,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.25462,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-10",98.56989,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-11",98.68111,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.7169,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.78922,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.86789,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.75043,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.54865,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.57166,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.80985,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.98122,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.92449,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.79852,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.73324,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.69099,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.75523,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.12607,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.47986,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.72032,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.97358,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.0347,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.0121,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-07",100.0975,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-08",100.071,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.94395,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-10",100.0886,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-11",100.3381,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.6748,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.7871,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.561,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.2489,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.93614,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.66875,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.55406,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.78509,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.84808,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.47195,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.87742,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.20172,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-12",97.61041,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-01",97.21786,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-02",97.39664,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-03",97.81538,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.1211,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.19939,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-06",98.1116,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.03606,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.18456,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.47533,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.68819,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.85433,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.83787,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.79413,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-02",98.85289,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-03",98.86936,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-04",98.7158,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-05",98.61695,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-06",98.58496,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-07",98.39368,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-08",98.26151,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-09",98.31321,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-10",98.48544,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-11",98.60586,
