"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-01",101.3301,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-02",101.2442,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-03",101.0819,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-04",100.8941,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-05",100.7263,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-06",100.6104,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-07",100.5679,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-08",100.5679,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-09",100.584,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-10",100.5993,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-11",100.6063,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-12",100.609,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-01",100.6037,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-02",100.588,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-03",100.5683,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-04",100.55,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-05",100.536,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-06",100.5269,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-07",100.5278,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-08",100.5265,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-09",100.5159,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-10",100.4801,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-11",100.4117,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-12",100.3239,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-01",100.2334,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-02",100.1452,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-03",100.0667,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-04",99.99888,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-05",99.9222,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-06",99.84262,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-07",99.74463,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-08",99.6211,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-09",99.48241,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-10",99.33154,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-11",99.17992,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-12",99.05145,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-01",98.96519,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-02",98.95406,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-03",99.00948,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-04",99.10738,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-05",99.22478,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-06",99.34377,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-07",99.4308,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-08",99.48439,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-09",99.49901,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-10",99.46905,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-11",99.42358,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-12",99.41587,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-01",99.48897,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-02",99.63699,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-03",99.83233,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-04",100.0426,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-05",100.2343,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-06",100.3882,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-07",100.495,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-08",100.5756,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-09",100.6254,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-10",100.648,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-11",100.6598,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-12",100.6525,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-01",100.6322,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-02",100.6236,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-03",100.6344,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-04",100.6613,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-05",100.694,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-06",100.7261,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-07",100.7399,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-08",100.7407,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-09",100.7441,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-10",100.7621,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-11",100.8095,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-12",100.8863,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-01",100.9828,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-02",101.0989,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-03",101.2377,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-04",101.3862,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-05",101.5236,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-06",101.6285,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-07",101.6869,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-08",101.67,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-09",101.5556,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-10",101.3507,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-11",101.0776,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-12",100.7614,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-01",100.4327,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-02",100.141,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-03",99.92745,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-04",99.80463,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-05",99.74954,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-06",99.73377,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-07",99.73402,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-08",99.75049,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-09",99.77471,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-10",99.79282,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-11",99.77995,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-12",99.72809,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1992-01",99.63692,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1992-02",99.50947,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1992-03",99.34341,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1992-04",99.14114,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1992-05",98.90258,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1992-06",98.62243,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1992-07",98.28765,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1992-08",97.90107,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1992-09",97.49607,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1992-10",97.11621,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1992-11",96.81259,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1992-12",96.61593,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1993-01",96.50978,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1993-02",96.48033,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1993-03",96.52496,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1993-04",96.6337,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1993-05",96.79066,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1993-06",96.98472,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1993-07",97.20766,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1993-08",97.45417,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1993-09",97.7049,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1993-10",97.96181,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1993-11",98.25025,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1993-12",98.58932,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1994-01",98.98756,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1994-02",99.44646,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1994-03",99.93707,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1994-04",100.4247,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1994-05",100.8755,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1994-06",101.2734,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1994-07",101.6109,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1994-08",101.8983,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1994-09",102.1329,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1994-10",102.2869,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1994-11",102.3364,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1994-12",102.2703,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1995-01",102.0985,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1995-02",101.8615,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1995-03",101.5898,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1995-04",101.3121,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1995-05",101.1075,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1995-06",100.9119,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1995-07",100.7258,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1995-08",100.5307,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1995-09",100.3191,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1995-10",100.0898,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1995-11",99.84836,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1995-12",99.60223,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1996-01",99.37618,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1996-02",99.21191,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1996-03",99.13161,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1996-04",99.13258,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1996-05",99.19102,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1996-06",99.28974,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1996-07",99.42009,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1996-08",99.56388,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1996-09",99.70675,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1996-10",99.83146,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1996-11",99.92632,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1996-12",100.0102,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1997-01",100.1027,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.2032,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.3199,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.4464,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1997-05",100.5612,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.6765,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.7823,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.8788,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1997-09",100.959,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1997-10",101.0044,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1997-11",101.0108,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1997-12",100.993,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1998-01",100.9584,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1998-02",100.9195,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1998-03",100.8756,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1998-04",100.8039,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1998-05",100.6921,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1998-06",100.5412,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1998-07",100.3498,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1998-08",100.1256,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1998-09",99.8998,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1998-10",99.69268,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1998-11",99.52531,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.40157,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.3239,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1999-02",99.29587,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1999-03",99.32526,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1999-04",99.41272,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1999-05",99.56728,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1999-06",99.77585,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1999-07",100.0085,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1999-08",100.2643,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1999-09",100.5304,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1999-10",100.7928,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1999-11",101.0286,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1999-12",101.2296,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2000-01",101.4043,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2000-02",101.5798,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2000-03",101.7568,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2000-04",101.9387,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2000-05",102.1087,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2000-06",102.2422,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2000-07",102.3389,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2000-08",102.3705,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2000-09",102.3197,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2000-10",102.174,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2000-11",101.9286,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2000-12",101.5816,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2001-01",101.166,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2001-02",100.7157,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.2623,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2001-04",99.82349,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2001-05",99.40853,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2001-06",99.01379,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2001-07",98.65592,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2001-08",98.34816,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2001-09",98.10319,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2001-10",97.96497,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2001-11",97.96715,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2001-12",98.11533,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2002-01",98.3716,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2002-02",98.6853,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2002-03",98.97761,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2002-04",99.18884,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2002-05",99.29809,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2002-06",99.30347,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2002-07",99.22758,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2002-08",99.09977,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2002-09",98.94688,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2002-10",98.7916,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2002-11",98.65998,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2002-12",98.5706,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2003-01",98.52846,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2003-02",98.52409,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2003-03",98.5573,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2003-04",98.6399,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2003-05",98.78838,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2003-06",99.01881,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2003-07",99.30368,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2003-08",99.61179,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2003-09",99.90644,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2003-10",100.1665,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2003-11",100.3624,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2003-12",100.4769,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2004-01",100.5262,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2004-02",100.5395,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2004-03",100.534,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2004-04",100.5223,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2004-05",100.498,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2004-06",100.4599,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2004-07",100.4152,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2004-08",100.3594,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2004-09",100.2878,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2004-10",100.1939,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2004-11",100.0859,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2004-12",99.97443,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2005-01",99.86074,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2005-02",99.73898,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2005-03",99.62443,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2005-04",99.54729,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2005-05",99.52728,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2005-06",99.57597,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2005-07",99.69304,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2005-08",99.86013,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2005-09",100.0735,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2005-10",100.3139,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2005-11",100.5629,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2005-12",100.8185,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2006-01",101.0602,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2006-02",101.2657,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2006-03",101.4204,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2006-04",101.5193,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2006-05",101.5623,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.567,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.5521,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.5463,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.5692,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2006-10",101.6286,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2006-11",101.7228,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2006-12",101.8283,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2007-01",101.9295,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2007-02",102.0206,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2007-03",102.0991,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2007-04",102.1576,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2007-05",102.1881,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2007-06",102.1705,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2007-07",102.0981,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2007-08",101.9948,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2007-09",101.8874,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2007-10",101.793,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.7012,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2007-12",101.6028,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2008-01",101.4875,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2008-02",101.333,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2008-03",101.1088,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2008-04",100.7919,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2008-05",100.364,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2008-06",99.79679,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2008-07",99.08936,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2008-08",98.25769,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2008-09",97.32793,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2008-10",96.36866,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2008-11",95.49169,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2008-12",94.81038,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2009-01",94.40512,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2009-02",94.29214,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2009-03",94.47247,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2009-04",94.92336,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2009-05",95.58829,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2009-06",96.38597,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2009-07",97.2273,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2009-08",98.02768,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2009-09",98.72202,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2009-10",99.28693,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2009-11",99.73478,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2009-12",100.0959,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2010-01",100.4139,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2010-02",100.718,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2010-03",101.0222,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2010-04",101.3133,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2010-05",101.5708,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2010-06",101.8102,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2010-07",102.0461,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2010-08",102.2666,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2010-09",102.4603,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2010-10",102.6218,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2010-11",102.7419,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2010-12",102.8089,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2011-01",102.8129,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2011-02",102.7397,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2011-03",102.5835,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2011-04",102.3455,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2011-05",102.0334,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2011-06",101.654,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2011-07",101.2245,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2011-08",100.7881,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2011-09",100.4067,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2011-10",100.123,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2011-11",99.94775,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2011-12",99.87595,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2012-01",99.85798,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2012-02",99.8476,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2012-03",99.80279,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2012-04",99.69769,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2012-05",99.53071,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2012-06",99.31961,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2012-07",99.10411,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2012-08",98.92493,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2012-09",98.81403,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2012-10",98.79122,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2012-11",98.86225,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2012-12",99.00221,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2013-01",99.17904,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2013-02",99.35767,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2013-03",99.50692,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2013-04",99.64098,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2013-05",99.78903,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2013-06",99.95859,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2013-07",100.1441,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2013-08",100.341,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2013-09",100.5226,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","2013-10",100.6674,
